paperDOI,citedPaperDOI
f70158eddb1b09b48672a08e074f68dd7d26d327,8d59057fd7555e22e7b557b332e9b389ad4ecf28
f70158eddb1b09b48672a08e074f68dd7d26d327,a2fe496b4db6c3baf093463f2af7c5c3bdf9c0c5
f70158eddb1b09b48672a08e074f68dd7d26d327,ffa13df31597b8952af56a2a1bea719726422724
f70158eddb1b09b48672a08e074f68dd7d26d327,48982c1f8d8ff4e64eeac4dc6f0adb6c0580727e
f70158eddb1b09b48672a08e074f68dd7d26d327,67c5932e303a63adb37e71e4fb3698a9529b0a5c
f70158eddb1b09b48672a08e074f68dd7d26d327,ff7f41eb9f118d80385253224aa9bd415a643dee
f70158eddb1b09b48672a08e074f68dd7d26d327,31126624d028d61a8f68e5d9b7204a3a53f13947
f70158eddb1b09b48672a08e074f68dd7d26d327,931c9fc7dcfa21119c79405781bffb46593d3968
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,ee7eee36354d636258cc051b9b0b45fe60619a6b
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,a59e7c92f0539400870e9249be74566583664096
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,56f28757e678a534ec634802ec617080d735bf54
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,1a99f0145be9ddc51b97cb77583654e2a820cea4
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,f9a43ea7ef2386fedaa679469b2f168bed8bab35
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,722a0024a864b98b0388ac52a5b266b9f26a8272
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,693af72e017058e2da5c4f32ab9044ee2a0dd55d
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,f19c2fffc5eaffa0ad62f9eb4c5a819ae399ce16
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,a54a71f65f50a42df43f21df97c3da7344a50d95
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,41b6d79f2a821e4409374be768eb8a2bcda4f8fa
6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946,cb66dbe052c7343792516b6be9e17796f024ddc2
f169931858410fe06af98967fc131669a8c81ac4,f5a7da72496e2ca8edcd9f9123773012c010cfc6
f169931858410fe06af98967fc131669a8c81ac4,56edaa1368ff4dfa45388e4be24fdfbded7d88a7
f169931858410fe06af98967fc131669a8c81ac4,6a97e8249f6bb0496bae7cf7790a60bf6bf4c1b1
f169931858410fe06af98967fc131669a8c81ac4,193edd20cae92c6759c18ce93eeea96afd9528eb
f169931858410fe06af98967fc131669a8c81ac4,87f40e6f3022adbc1f1905e3e506abad05a9964f
f169931858410fe06af98967fc131669a8c81ac4,8b22edef760d3f53405f228f21e6f0f2b7f6a483
f169931858410fe06af98967fc131669a8c81ac4,eb8c300d2d8d3bb6938c883ea2fb452639c92b4f
f169931858410fe06af98967fc131669a8c81ac4,4177ec52d1b80ed57f2e72b0f9a42365f1a8598d
f169931858410fe06af98967fc131669a8c81ac4,e18fa403f20d2b7d1320a9e2bb486ef03982e5fe
f169931858410fe06af98967fc131669a8c81ac4,bc1022b031dc6c7019696492e8116598097a8c12
317ad53bea6fb603c20f692bb2f1a01e2dc86161,99a01c9c3815d835c202723bf5d1ad9094ba20e3
317ad53bea6fb603c20f692bb2f1a01e2dc86161,ac675900f7c6c14c8488e09a2a6e8525bcf9d45a
317ad53bea6fb603c20f692bb2f1a01e2dc86161,af87339f36f9735bae708369256e0ed9734dcc22
317ad53bea6fb603c20f692bb2f1a01e2dc86161,163b4d6a79a5b19af88b8585456363340d9efd04
317ad53bea6fb603c20f692bb2f1a01e2dc86161,57e849d0de13ed5f91d086936296721d4ff75a75
317ad53bea6fb603c20f692bb2f1a01e2dc86161,ecd0b23e4828fca585a05eff56563852d35858d9
317ad53bea6fb603c20f692bb2f1a01e2dc86161,6296aa7cab06eaf058f7291040b320b5a83c0091
317ad53bea6fb603c20f692bb2f1a01e2dc86161,b0a05dafc199f146a25ce8d4f0ec56b886bc8887
317ad53bea6fb603c20f692bb2f1a01e2dc86161,d08463bd665589d04619f04dbde84183ffcf2e63
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,3ac939c4ada416858e1c1bff9e6f18aaa98323f3
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,449fe9af9de799d075556e62f82bf0dff3faac99
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,b9f00b6abf2a928aaad32bc236ca9cf6cac96eb1
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,bd715d6c567780442145198a7420a1fa5b3a0e0b
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,e4715a13f6364b1c81e64f247651c3d9e80b6808
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,e9d7f589a3d368a3701832e28d90ca09ec9e5577
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,6400c36efdb8a66b401b6aef26c057227266fddd
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,73047a0f0192a35d3b5c6f5ebeadf3706b17e4dc
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,03bce1b255a6cb57c7c9a544c87e34c8f926a255
e30a06e161d7ef4612ae56e5e91f7c8c15fe6951,b0395c89ce6b5837fe45de7da22cf4723c5750ab
208c0148b8e4bad8a557be72e424a01092389dc9,d6c17007dd21be4eebaed4d5fee9a2bf1a8ccefe
208c0148b8e4bad8a557be72e424a01092389dc9,c18c1091823b60025ee2a4e6ac1e4f72e5fd2dfa
208c0148b8e4bad8a557be72e424a01092389dc9,36d9d8cffea6ff522979fd486c427e36383f4c93
208c0148b8e4bad8a557be72e424a01092389dc9,3139e0c7002df948519a66b5a57a43fab9e013b9
208c0148b8e4bad8a557be72e424a01092389dc9,e1ba19c3a819a79b5979cd57289011ba905bad70
208c0148b8e4bad8a557be72e424a01092389dc9,a9f32a4801158a9432ece2158201cdbbcf2fcab4
208c0148b8e4bad8a557be72e424a01092389dc9,f539efb9f0d3a75fd95d4f0e6076f3556a243d6b
208c0148b8e4bad8a557be72e424a01092389dc9,983968c21137edc191dd6d8b1578858f98ca5a93
208c0148b8e4bad8a557be72e424a01092389dc9,7699d50391d9f26a8bdfa2421ccd1e1abaf4bdbc
208c0148b8e4bad8a557be72e424a01092389dc9,c1d1fbfa5f735460573b8e24be3a9179f66481ab
208c0148b8e4bad8a557be72e424a01092389dc9,a2fe496b4db6c3baf093463f2af7c5c3bdf9c0c5
208c0148b8e4bad8a557be72e424a01092389dc9,62659dd90b2955887dbb53444504332bf069893f
3139e0c7002df948519a66b5a57a43fab9e013b9,9688aa6337ef58c9ae921092e1159e65e69b22d7
3139e0c7002df948519a66b5a57a43fab9e013b9,08eb878c0aa3f76ba7da1bc6eae73d9755aa000c
3139e0c7002df948519a66b5a57a43fab9e013b9,71746704500b5162e25952f6b6b069f827573813
3139e0c7002df948519a66b5a57a43fab9e013b9,b2319ad4828be04bc873a55762cee49583740fb3
3139e0c7002df948519a66b5a57a43fab9e013b9,8fbac1419ee06a8a035adf27519123713dcb26fd
3139e0c7002df948519a66b5a57a43fab9e013b9,88cf9400046e0467ee55837ba3bbc26285dc27d2
3139e0c7002df948519a66b5a57a43fab9e013b9,2282d297e618510fdc58e3ecef65c6e2c1c3a0ab
3139e0c7002df948519a66b5a57a43fab9e013b9,d52d05c98f835995817b21ae7f1bac9ae887135f
3139e0c7002df948519a66b5a57a43fab9e013b9,7a81369d06b9c2bcbed102f61146793631eed547
3139e0c7002df948519a66b5a57a43fab9e013b9,1b593a815ccee90b8bf76b3bfb1917bf597223ab
3139e0c7002df948519a66b5a57a43fab9e013b9,9ed1c306e77ddcc195b2beffa09049399a07a470
3139e0c7002df948519a66b5a57a43fab9e013b9,93a5d21d2ee12c11bf3f8331c49824a730543045
c81aa1a53904bd359aa014d6576fbb54809bd779,0b93657965e506dfbd56fbc1c1d4b9666b1d01c8
c81aa1a53904bd359aa014d6576fbb54809bd779,2e8aeb7725546ad99a70e3580290371709f28ac9
c81aa1a53904bd359aa014d6576fbb54809bd779,f22ae66b083183494f2ab0f5c7758fb03d69b05c
c81aa1a53904bd359aa014d6576fbb54809bd779,e2e0e226f1f74ff65c0de3e5ad565bcd8b9710da
c81aa1a53904bd359aa014d6576fbb54809bd779,c1040296c9aa7a5c5651749f0e98ba768fe4e68b
c81aa1a53904bd359aa014d6576fbb54809bd779,7b6ea9c9634f01d4a4eefa67f4401d79598a7830
c81aa1a53904bd359aa014d6576fbb54809bd779,13513bb13ff668f7d7cf341d2a8712dea6455674
c81aa1a53904bd359aa014d6576fbb54809bd779,82bc4a2195f39db35f106e8e5880f16ec91ac57c
c81aa1a53904bd359aa014d6576fbb54809bd779,cfca1faca73f5c310ff669f27024b3182d5731e3
a5747b67b3213c7eccba6183b9bffb4828e8a299,3815675396c3328d2af7344fdca3df42d2258b8a
a5747b67b3213c7eccba6183b9bffb4828e8a299,abce35b357dff68131fa038f291c99a82729bd9a
a5747b67b3213c7eccba6183b9bffb4828e8a299,c18ff70a0a0ac21b22e9736ecebc627707924fa7
a5747b67b3213c7eccba6183b9bffb4828e8a299,bd345877856dc83c2c10c125dbf0f41e2bde38b1
e1ba19c3a819a79b5979cd57289011ba905bad70,10a1ca20692a9f40cf0fdea523d5a02ebeba15cb
e1ba19c3a819a79b5979cd57289011ba905bad70,17c25ce0114fcde1acb04cd0f9c7b86e4733641d
e1ba19c3a819a79b5979cd57289011ba905bad70,71746704500b5162e25952f6b6b069f827573813
e1ba19c3a819a79b5979cd57289011ba905bad70,7a9dfd61a7002295b4a474c039d0b93dba75f1fb
e1ba19c3a819a79b5979cd57289011ba905bad70,891e3e29adde8ede3f14fdb804328c800db43138
e1ba19c3a819a79b5979cd57289011ba905bad70,59ba48329f228c216336b8853612a94a0823a91a
e1ba19c3a819a79b5979cd57289011ba905bad70,427a38f01ee3ea20a7c850550e444190ec98852d
e1ba19c3a819a79b5979cd57289011ba905bad70,71babeb9cd0eecc38aa58863d4d9042630af3839
e1ba19c3a819a79b5979cd57289011ba905bad70,d08cf6708d3f0cc186df7fbcf3826e1180207746
e1ba19c3a819a79b5979cd57289011ba905bad70,366106261d032127798e1cf476a660680c73c983
e1ba19c3a819a79b5979cd57289011ba905bad70,7872f34e2a164c5cf3c34a7a7433dc3342b6c7ea
1d028098b8301aa66e6a575e2e92573c9da1e92a,45cdc6205a088ad1c5b5907eb929b1458957baa9
1d028098b8301aa66e6a575e2e92573c9da1e92a,0d4a41c12eb1d104f4e5794295d0a4bfb2c780ea
1d028098b8301aa66e6a575e2e92573c9da1e92a,07ac8f33e82eec20dc3733eb825deae5d6404967
1d028098b8301aa66e6a575e2e92573c9da1e92a,e797d46d3825f8d421b7ca7e8cf99d04ba363e2b
1d028098b8301aa66e6a575e2e92573c9da1e92a,1f2ab27ec02a013d62b68d8c90b01b1b231e5141
1d028098b8301aa66e6a575e2e92573c9da1e92a,3f390c36297b363d72b8a760453d44a6bdd6f954
1d028098b8301aa66e6a575e2e92573c9da1e92a,d45b87f56d02f702350267b5af1276cf41361003
1d028098b8301aa66e6a575e2e92573c9da1e92a,377ccff6dc127cc2dbccf35cfcf70c3b6b3eb9ec
1d028098b8301aa66e6a575e2e92573c9da1e92a,1f50f5b33832dc8099b788a126916f65cd2cc237
1d028098b8301aa66e6a575e2e92573c9da1e92a,25b1c8045751777040f6c90df05c911bcab4f015
807110054f8137a10ed5bb05a33e93bf596f897a,e26236a85d42e0c530a592b105b125e245b9e176
807110054f8137a10ed5bb05a33e93bf596f897a,ec13995de8797a4e977024942d79fc0d27e20b7b
807110054f8137a10ed5bb05a33e93bf596f897a,11dccd17d223a7e3ec145136413c13d15fc7cce1
807110054f8137a10ed5bb05a33e93bf596f897a,b73406d4d31c9b2b594cecf2ea8b96f75186a040
807110054f8137a10ed5bb05a33e93bf596f897a,554aabebf17b11046ac734aac8ef5a71872e93e3
807110054f8137a10ed5bb05a33e93bf596f897a,bf69c98fca9a9f6c1cde871beddbcdc668b77771
807110054f8137a10ed5bb05a33e93bf596f897a,c4b30751fa0e2d9fd1fca925e8e47180a15a3865
807110054f8137a10ed5bb05a33e93bf596f897a,563ca4cda06665f4b90f8fce9bcb28c02e6872b9
807110054f8137a10ed5bb05a33e93bf596f897a,d1c91fdf066b9195a25626e903ce55765dde0387
807110054f8137a10ed5bb05a33e93bf596f897a,7d39d69b23424446f0400ef603b2e3e22d0309d6
e9d573b0a7f72883c76a8457c6fc62cec69769d1,8f1a5a51c50b33af10348495bcecee98ccd30ac1
e9d573b0a7f72883c76a8457c6fc62cec69769d1,06a6182851c486f0650e394a246b677ba3c9b25e
e9d573b0a7f72883c76a8457c6fc62cec69769d1,7b85a5c5c7586c2fd9228fa5255e8e8b075e3f97
e9d573b0a7f72883c76a8457c6fc62cec69769d1,67c81170719d6118064e9a34fb82e10db380a029
e9d573b0a7f72883c76a8457c6fc62cec69769d1,0724dfc64566c8ac67cb8305890ccf543053c43d
e9d573b0a7f72883c76a8457c6fc62cec69769d1,ed087b19cb55a30f095b751d71adc3eb384f5b7a
e9d573b0a7f72883c76a8457c6fc62cec69769d1,ab1218eddda162a60682bc44086a13a2f7b26195
e9d573b0a7f72883c76a8457c6fc62cec69769d1,6be8c12c930b42466accf1abf10254cff77c78a8
e9d573b0a7f72883c76a8457c6fc62cec69769d1,d1e9001b61a771a9f7abe0796d0fb41a18cc9803
e9d573b0a7f72883c76a8457c6fc62cec69769d1,8438356284e01d3ae17154765759cddcac56e5c7
e9d573b0a7f72883c76a8457c6fc62cec69769d1,807110054f8137a10ed5bb05a33e93bf596f897a
e9d573b0a7f72883c76a8457c6fc62cec69769d1,c9cda4d7a549ddac99eb2b710d27c45f16f2382f
81e8396f2257952819dabd425fd6ac7c48d16fb8,a2fe496b4db6c3baf093463f2af7c5c3bdf9c0c5
81e8396f2257952819dabd425fd6ac7c48d16fb8,ffa13df31597b8952af56a2a1bea719726422724
81e8396f2257952819dabd425fd6ac7c48d16fb8,67c5932e303a63adb37e71e4fb3698a9529b0a5c
81e8396f2257952819dabd425fd6ac7c48d16fb8,9d2d86e5faa11832d814b180f5b6e28b05d0d682
81e8396f2257952819dabd425fd6ac7c48d16fb8,5e3927d647360a60686e60b7c14ff37b20cd5d71
81e8396f2257952819dabd425fd6ac7c48d16fb8,c69795c4c31d3189a1fe77e4e5d8b202ab7b8db1
81e8396f2257952819dabd425fd6ac7c48d16fb8,6912aca2fcb75c8a99948b9b557d8c2cd9f41599
81e8396f2257952819dabd425fd6ac7c48d16fb8,ff7f41eb9f118d80385253224aa9bd415a643dee
81e8396f2257952819dabd425fd6ac7c48d16fb8,c48c59e1a392cd6e5cdad300872632e408b2607d
81e8396f2257952819dabd425fd6ac7c48d16fb8,31126624d028d61a8f68e5d9b7204a3a53f13947
4f71d51b8e296c7b7350a79d668adf6416144a0c,39484b449188aa6f459495b5f54eb876291097ae
4f71d51b8e296c7b7350a79d668adf6416144a0c,86e88ae8049cd84c0922893ba1501079428f2164
4f71d51b8e296c7b7350a79d668adf6416144a0c,6be479eaa9bcb8bf381a5a37980be176d8ed7999
4f71d51b8e296c7b7350a79d668adf6416144a0c,435817be30165d26ae9af5383e3579d8baddd55d
4f71d51b8e296c7b7350a79d668adf6416144a0c,1a014a929b0f55cbd0e7879fbfecbbd69f8d80bf
4f71d51b8e296c7b7350a79d668adf6416144a0c,de41d128db7a51398c8a88dcc1c2bed5e3995c2b
4f71d51b8e296c7b7350a79d668adf6416144a0c,09835de62562558a4e127f3a2f01b9d594b4706d
4f71d51b8e296c7b7350a79d668adf6416144a0c,1c4a3a4d128885cb64a3ac1ffcf5c1e8010de331
4f71d51b8e296c7b7350a79d668adf6416144a0c,16f8fe12c0a4f60c7a720df2d231e51d66e5cd19
4f71d51b8e296c7b7350a79d668adf6416144a0c,dcaefc616f6594949c226285ed78582b6631294d
b1c09857fea0540334b7dd9e1f7b5d2b1247d86c,b9c8c93c6112687d25525b996dc951fb845e8648
b1c09857fea0540334b7dd9e1f7b5d2b1247d86c,eb87afe815676589e11e8ded3f3d96667ebd4bcd
b1c09857fea0540334b7dd9e1f7b5d2b1247d86c,38b744afa7aab4e2bc969ea876c9535c7e48500d
b1c09857fea0540334b7dd9e1f7b5d2b1247d86c,1bd32735fa93c37577ce25c45ba862ef50d5c3d6
b1c09857fea0540334b7dd9e1f7b5d2b1247d86c,2e8aeb7725546ad99a70e3580290371709f28ac9
a88d5fb82358d19d0daed7d35d49f03ea6796b57,aa0b5821458e34d35d96ba0878b595950ec8bb8e
a88d5fb82358d19d0daed7d35d49f03ea6796b57,8fcc5dc9563d3b0d2b88987e8a8c4710e800aab2
a88d5fb82358d19d0daed7d35d49f03ea6796b57,f237312a67601a8965adb9f5580e5602653c249d
a88d5fb82358d19d0daed7d35d49f03ea6796b57,dcda693a003c88b8a81a01d7b61821e304969d21
a88d5fb82358d19d0daed7d35d49f03ea6796b57,10145a22ebfee898be909ad44f83bd3c490adb53
a88d5fb82358d19d0daed7d35d49f03ea6796b57,d78a2e6155fc9afd927850ca2d58f7b790a470dd
a88d5fb82358d19d0daed7d35d49f03ea6796b57,d301a1f242a39e395e2756cd33b2e7ce0e4afe15
a88d5fb82358d19d0daed7d35d49f03ea6796b57,ceeb63c64cc30edc21a92c454ea905770196b43f
a88d5fb82358d19d0daed7d35d49f03ea6796b57,949577343abbf4c292558b19ba3cd17c13adf3eb
a88d5fb82358d19d0daed7d35d49f03ea6796b57,48bc8067d5f6698b9d23ecf0562f0fde7290ce15
a88d5fb82358d19d0daed7d35d49f03ea6796b57,2b79d1a8ce840578fcdfea7f18779a9cc8b907d1
a88d5fb82358d19d0daed7d35d49f03ea6796b57,204e3073870fae3d05bcbc2f6a8e263d9b72e776
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,324e6cdf975a8a63c23ca10e2504b603cdc7e3a3
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,1eb5770253bfbe119499eea033981d1b188532a5
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,cbf8fcfaf98affd6e7743a8ee369d8cf3a8811cc
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,56f751e56cb6ae7eecacdcceb258131a03b9e24f
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,651619d57e890359cf020f982af6ce1f4bcb8b86
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,f092a9b51ccaddc64064585e077683a1067dc90e
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,ba74cce1724ec7635ee7943dcb6f921c5765d2dc
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,b6a3555a960a448ba6d9b4aa9c02038982e3d3e1
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,680e2d6c84f5208e183a9f24bba856845b22a5a9
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,4d58325ceeeb5cdbc4638dccad53a96d558c04f6
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,a88d5fb82358d19d0daed7d35d49f03ea6796b57
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,317ad53bea6fb603c20f692bb2f1a01e2dc86161
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,9ed1c306e77ddcc195b2beffa09049399a07a470
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,143a229923a60370ceb2ad55167cb12ce71d407a
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,57e849d0de13ed5f91d086936296721d4ff75a75
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,81e8396f2257952819dabd425fd6ac7c48d16fb8
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,931c9fc7dcfa21119c79405781bffb46593d3968
bf0e9446eca16e8ac1e759dce6a7b3f22d2111de,204e3073870fae3d05bcbc2f6a8e263d9b72e776
1098d3743083c4c6a39a124efb725c10d2b7423c,4b4279db68b16e20fbc56f9d41980a950191d30a
1098d3743083c4c6a39a124efb725c10d2b7423c,6b7d6e6416343b2a122f8416e69059ce919026ef
1098d3743083c4c6a39a124efb725c10d2b7423c,e50bf4ae589d0afd8ed54ad357c0ace3acb668a6
1098d3743083c4c6a39a124efb725c10d2b7423c,c7d7d579d94b7fc67c75b68361e01ba8f59b1d40
1098d3743083c4c6a39a124efb725c10d2b7423c,87538a3ca45cf2b54378260e6fbd7a8e61e1f6f5
1098d3743083c4c6a39a124efb725c10d2b7423c,4381132f77f84c49c15acab902ab93e184845f9b
c6874a0d173de76c1e79df43324c4d58d30a30bc,577042e6e971acb77a721ad9f30377741b573593
c6874a0d173de76c1e79df43324c4d58d30a30bc,d82fee95c37e2df2e0b5e46cc62c5a0bb3ba34aa
c6874a0d173de76c1e79df43324c4d58d30a30bc,0ba4d4fb6f63c49c8f0eab96ba453535fcf0d3c2
c6874a0d173de76c1e79df43324c4d58d30a30bc,ae3cfed909596eec94d90dc18c05e56ae03d82f7
c6874a0d173de76c1e79df43324c4d58d30a30bc,f75b77c4769f1d18bb50e466ad031d8d3ed270e3
c6874a0d173de76c1e79df43324c4d58d30a30bc,edba974a20d51bf29d76e84ef91bea76caf6fce1
c6874a0d173de76c1e79df43324c4d58d30a30bc,667e4d2232485c99a1f7615357e2fb6a86442b27
c6874a0d173de76c1e79df43324c4d58d30a30bc,dd20ce4d2bac69111519d500b94879cccdbb35be
c6874a0d173de76c1e79df43324c4d58d30a30bc,46d3d6afce8aa68919a32290508d07eff59beeac
c6874a0d173de76c1e79df43324c4d58d30a30bc,f5256b83f435b4d79b3c48a33b5fffc3cbf0209b
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,8df693cde7e57e6c6db55ee3179a5e76b48aa186
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,86c10e08b8f1e848ddb6b5f59f7dae061e7e8bd9
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,214afdf4872f2c1ddc4fbdebb56557589b8cd95b
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,197424fd727aa79889554e9b79cb24f1a7146c1b
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,576eb64aa919cab47da009c53c603f459eddba5f
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,e63eb4d4507bfc806dce6425ee9954d383bf6a14
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,25275bbcd21cdbd0e5c946fb316355bde4c7665a
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,3beb8ca627c1486f170ae7b671e138b245e853f3
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,dc6b44f07b34c6260c885206b6840fc4b0d84b0b
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,7dfc8244440f173050fe9b8d8e2589c194b8d0c0
3bc1d69fd6b8010e220f2dbb53f01f14bac3dfcc,f70158eddb1b09b48672a08e074f68dd7d26d327
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,93a5d21d2ee12c11bf3f8331c49824a730543045
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,2118e6adac6d15d9d6e3078c1570e8f883bf9bcf
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,6edfe852ddd798e0aea50ef777ba5cce98fe677e
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,03209448d7950fd575ac27676c0ff1deb9c55e8f
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,7e8f1c14d73394fbc1576414c8d07b69bdb90636
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,ee65885ef31a56a008dde6a2a403accd196448fb
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,1cd68f817f4ddd8457c8af9b8fe37bf70b4c06b3
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,f1026bf720fb771ecf021717977cfae00f3a25c6
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,a84c8b01ac151295c1c8eeb88e27715f591fda86
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,d0a118e1c9a46a00f004b3883cba0fd772125a6a
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,81e8396f2257952819dabd425fd6ac7c48d16fb8
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,a2fe496b4db6c3baf093463f2af7c5c3bdf9c0c5
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,adea6fc6741f30c8829a8b16a150ec6907532a1c
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,ef8f8dc9eff937d65a312ee619c16cf06eb3e456
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,b2084a383f69fbcc3ab779f4b1aa425c5224229e
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,6f5b87e38cfb4a47e3ac7988cca5612ccf0a2946
66fc6467aec08ebb6047a3429a5c9ff6a8cceb90,cc1697038a9fcca37977b3b0e1bd9d434d3d9a3e
427a38f01ee3ea20a7c850550e444190ec98852d,c4d96dfef7b67ea371354b416d1e458aa65f8177
427a38f01ee3ea20a7c850550e444190ec98852d,ba2eef273f7bdb0993c12ff382f9e9530cde606e
427a38f01ee3ea20a7c850550e444190ec98852d,8218a27cf8e37758697ecd37a2d0795af43878cb
427a38f01ee3ea20a7c850550e444190ec98852d,8ef09c4e16f8215a5e545c45d65900306544d885
154862cd1839ebeae9c0ed79e9d4eadefad5843b,18f3affc62662c1255f951d09f747657f42a029e
154862cd1839ebeae9c0ed79e9d4eadefad5843b,eaf141fe8e8fd1108360a85862e690f4ae7c496a
154862cd1839ebeae9c0ed79e9d4eadefad5843b,6ce36067a576742038e6026a52a0c7735552200a
154862cd1839ebeae9c0ed79e9d4eadefad5843b,e4bb2cebe117ccb520210e5510b9729bd9db2f09
154862cd1839ebeae9c0ed79e9d4eadefad5843b,9f15855fd5d48430abd741463959d1bfad02515a
154862cd1839ebeae9c0ed79e9d4eadefad5843b,0be6fb7b8f5fc023ef036e6595864f43eeed1cd1
154862cd1839ebeae9c0ed79e9d4eadefad5843b,8505e78ef008f6313d3cab755183dbecdd0c4b6a
154862cd1839ebeae9c0ed79e9d4eadefad5843b,4381132f77f84c49c15acab902ab93e184845f9b
154862cd1839ebeae9c0ed79e9d4eadefad5843b,f404086bf5880f7735fd710d83620bff3fc69437
154862cd1839ebeae9c0ed79e9d4eadefad5843b,ec9690961a55c998d2439e7be148350dafdf2de7
154862cd1839ebeae9c0ed79e9d4eadefad5843b,e9d573b0a7f72883c76a8457c6fc62cec69769d1
154862cd1839ebeae9c0ed79e9d4eadefad5843b,6be479eaa9bcb8bf381a5a37980be176d8ed7999
154862cd1839ebeae9c0ed79e9d4eadefad5843b,f70158eddb1b09b48672a08e074f68dd7d26d327
154862cd1839ebeae9c0ed79e9d4eadefad5843b,807110054f8137a10ed5bb05a33e93bf596f897a
983968c21137edc191dd6d8b1578858f98ca5a93,81e8396f2257952819dabd425fd6ac7c48d16fb8
983968c21137edc191dd6d8b1578858f98ca5a93,33c95f4d13958e65e676a9cd64bd4d8df0fdb44d
983968c21137edc191dd6d8b1578858f98ca5a93,1a342afefe4f0506a8ee678f19bfac93cbd7fb87
983968c21137edc191dd6d8b1578858f98ca5a93,96cf663aaf3d3da7d1485be4fcfa89e42a7cf85e
983968c21137edc191dd6d8b1578858f98ca5a93,f5623cd36228c0606c1dbcd3ab034df24c58312f
5ccd0970fbdb1e4a321434223ee3e13399ad0851,2b79d1a8ce840578fcdfea7f18779a9cc8b907d1
5ccd0970fbdb1e4a321434223ee3e13399ad0851,1a99f0145be9ddc51b97cb77583654e2a820cea4
5ccd0970fbdb1e4a321434223ee3e13399ad0851,ebc96892b9bcbf007be9a1d7844e4b09fde9d961
5ccd0970fbdb1e4a321434223ee3e13399ad0851,962dc29fdc3fbdc5930a10aba114050b82fe5a3e
